,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MTMR7,126.70562264390054,0.8157855732782484,0.17833173129907087,4.574539636527931,4.772682510181442e-06,0.0012361875685910745
MEDAG,172.4558332792423,-0.6694734736320227,0.1467377692576662,-4.562380067646058,5.057698513374019e-06,0.001283917150810771
FOLR3,9.717390454262897,1.268289310008085,0.2780634482458101,4.561150766162219,5.087403493179586e-06,0.001283917150810771
GHR,48.08118502231109,0.6467570971396149,0.14208852449213247,4.551789804639897,5.3191464092717135e-06,0.0012926839144014033
WFDC12,8.151370697156167,-1.5583352133952064,0.3421338962690634,-4.55475248254762,5.244729668544773e-06,0.0012926839144014033
KRT86,54.89951044067388,-0.7560509758992746,0.16602795456421035,-4.553757094001156,5.269620003232209e-06,0.0012926839144014033
KCNH6,4.735633510636906,1.179393745966032,0.2594609643740581,4.545553697494667,5.479102587912787e-06,0.0013153187127202832
KLK12,180.15686203472066,1.70576104337521,0.3758596349021781,4.538292716160261,5.671150350819814e-06,0.0013450192127215427
RBM20,27.00476572631212,0.8271167468025447,0.18261220611301468,4.529361779303297,5.916212228281434e-06,0.0013656721984087515
KRT14,55.47262762223915,1.3876139928817142,0.30648042293413824,4.527577910514397,5.96636063312942e-06,0.0013656721984087515
MEGF11,44.18619071307021,1.230545091140671,0.2716128876778268,4.530510689906143,5.88412771935571e-06,0.0013656721984087515
TSNARE1,319.2562181094452,0.4437116292914662,0.09813876134198526,4.521267878501739,6.14703403513293e-06,0.0013750496020635422
RAC1,7057.837316092177,-0.23656323956736866,0.05231309597561826,-4.522065367295878,6.123914043066932e-06,0.0013750496020635422
TEKT3,10.05706231284774,0.8452626005694222,0.18739496624232208,4.510593947739267,6.464636234347446e-06,0.001413959603034772
DNAH8,4.975372266643466,0.8010709023490399,0.17756416709746173,4.511444597430216,6.438760193656291e-06,0.001413959603034772
WNT2B,18.42734237608901,0.5169850624665954,0.11491875331520014,4.498700582389754,6.837007031588738e-06,0.0014789723452398275
SLC46A2,195.90422333852527,0.8640377918199796,0.19226936364807187,4.493892190757476,6.993304301150756e-06,0.0014963390779147024
SST,63.17000800389068,2.7847102314256453,0.6202576206114127,4.489602608478466,7.135616882218386e-06,0.0015103722400695583
NMUR2,3.3364481125812664,1.202395350554385,0.2686575649040201,4.4755685587485665,7.620823895912292e-06,0.0015959140254365263
VSIG10L,168.81993053520952,0.7275188002500553,0.16286011750474094,4.467139109296522,7.927258492097592e-06,0.0016426114043888538
SCA14,5.033565028360034,1.0700627385247496,0.2408608029656029,4.442660347178052,8.885337047841882e-06,0.0018219568727788275
VWA5B2,9.441260048589703,0.90444855788182,0.20424309250874928,4.428294473866114,9.498116648255035e-06,0.001927530167225777
DFNA31,261.6762470224407,-0.9096014157759528,0.20577394475681626,-4.420391594528258,9.852220085568163e-06,0.0019669919977547377
PIWIL2,4.322449751820859,-1.040001121265803,0.23532036760349145,-4.419511714422345,9.892415939940008e-06,0.0019669919977547377
SERPINA10,1.47171232284608,1.5947421940449613,0.3612308645266058,4.41474511358512,1.0112907287628696e-05,0.001990721584354219
RPSAP52,8.047536842120572,-1.222704350285303,0.2770943292080485,-4.412592469069512,1.0214014733034094e-05,0.001990721584354219
RPL13AP17,19.719386538219194,1.2244164259065384,0.2782404392964109,4.400569626049798,1.0796707634412589e-05,0.0020836587233667827
HSD17B13,44.986242871576714,0.9461866146640189,0.21518563568670052,4.397071447843382,1.09721235516255e-05,0.0020969539040169706
C6,88.27507269262216,1.126973736021019,0.2565357518204103,4.393047472034094,1.11772708307839e-05,0.002115620925999818
ABCC11,4.240682315023099,-0.9089258965419581,0.20710239860208932,-4.388775324076756,1.1399075780145736e-05,0.0021370553022111317
FMR1NB,1.201851320290185,-2.947696770637489,0.6735056423797522,-4.376647477253721,1.205186571116214e-05,0.002238122420039875
LINGO4,13.413477044726951,0.7665219663543977,0.1752555629872085,4.373738289895792,1.2213678978965682e-05,0.0022469744925321445
DBH,10.666589809504043,0.6154885163890157,0.14102880451176097,4.364275216824145,1.2754492144752553e-05,0.0023247423876801296
SLC35E3,267.64641056888064,-0.3599867445405111,0.08256760191845215,-4.359903111828921,1.3012004373828861e-05,0.002349920239438726
BNC1,5.014499672525382,1.0238807760477198,0.23577960466425965,4.342533263238283,1.4084915208521262e-05,0.002520559598906737
NTRK2,105.13984422055405,0.8075525981300267,0.18639570586375973,4.332463531752619,1.4745009264925126e-05,0.002614914480901361
DFNB39,123.81294427847867,0.6392688631024278,0.1479990138093865,4.319412992344438,1.564447724060682e-05,0.002749656557869154
UNC13A,30.289969195216493,0.7293109153765825,0.1696083124017972,4.2999715347020615,1.7082004907964883e-05,0.002975745722241493
MBL1P,34.787547640825146,0.6462152655834357,0.1504405379187917,4.29548627333588,1.7431082335428e-05,0.0030099197874815806
OLFM4,39.308257419812875,1.4811212388909838,0.345779136450467,4.283431482000809,1.8403278913709884e-05,0.0031501612644902525
MIR4697HG,195.48629593964614,0.8308448467339551,0.19421492865024173,4.277965924186029,1.88608884419267e-05,0.003200660249821785
LRRC16B,34.10132996409933,0.796784182787335,0.1863681077661923,4.275324744869647,1.908588882398073e-05,0.0032111600128210314
NBPF24,519.8636418028822,0.30237969915669266,0.07106537349296319,4.254951241291005,2.0909457495582765e-05,0.003488158227123277
BRCTD1,198.3291448062536,-0.4314667726407538,0.10157512005681625,-4.2477604003757214,2.159181311260854e-05,0.0035717213539638577
SLC5A7,4.3071887944884635,1.306665990250057,0.30827019741558603,4.238703582781021,2.2481425862510766e-05,0.00368789056752937
CAPN3,225.9759436031154,0.5935452572202596,0.1401018949712902,4.236525546937745,2.270051034896134e-05,0.0036930541009859833
ZSCAN4,9.12179700689751,1.1209635577379575,0.26550007016686766,4.222083847410768,2.4205402721041763e-05,0.0038509884289153543
NEURL1,58.81420820745144,0.9992872112229032,0.2368091892034646,4.219799132728433,2.445200836623443e-05,0.0038509884289153543
ACSBG1,12.000480862160483,0.7535950154691559,0.1785703345973145,4.220157940391119,2.441312210220928e-05,0.0038509884289153543
NTSR1,10.928614894080113,-1.2335733987288748,0.29233104641761753,-4.219782379756612,2.4453825431263364e-05,0.0038509884289153543
MDFI,514.4305408377951,-0.5747270205013718,0.1377500683637684,-4.17224490214873,3.0161319566520498e-05,0.004687604239571998
CCZ1,1334.0293228034352,-0.2606140403501741,0.06247292533967752,-4.17163177381505,3.02426079972387e-05,0.004687604239571998
ACTR2,6916.412504008324,-0.16963125860356215,0.040701124649756455,-4.167729026243927,3.076493461462283e-05,0.0047313104522566434
TSPAN32,29.476485589664854,0.5753083901099476,0.1384393321270021,4.155671522469992,3.243335179699019e-05,0.004949228915688
FURIN,8373.968631626745,-0.5748755499354546,0.13854986864831104,-4.149232009701098,3.335925742421542e-05,0.005051361403043696
PRPS2,1172.5318183976035,-0.27509164366148026,0.06642633807389693,-4.141303760497088,3.453372582557421e-05,0.005189285441804796
PPP1R32,44.073474568139844,0.7342094609243263,0.1787045291709194,4.108510647886837,3.982188479960381e-05,0.005938589411213643
NCAM1,97.80919930614728,0.8092497623429816,0.19738570701774014,4.0998397227933525,4.13436364465724e-05,0.006119169048502088
AGAP5,48.14651411074789,0.38552025480090174,0.09413181951465517,4.095535991853222,4.211927824298543e-05,0.006187447703083345
VGLL1,82.99719520173687,-1.1049738092737473,0.2699621893637543,-4.093068780772391,4.257013766304273e-05,0.006207356739977749
GDF10,72.9745295507233,0.7734690212751311,0.1899221421395745,4.072558431373977,4.649952962176851e-05,0.006709123814970091
NRXN1,4.532025388680056,0.9672082189841779,0.23755037753192432,4.071592009379969,4.6692911488488825e-05,0.006709123814970091
GRIA4,3.097269295368006,0.8001139609199875,0.19704819281951189,4.060498852952482,4.896797785338007e-05,0.006985033652491208
SCG2,79.90456857229219,0.7302838449004535,0.1802911620523214,4.050580386677642,5.109075401050448e-05,0.007235406422278998
E2F7,85.56958868761357,-0.5957210968223642,0.1473329008186135,-4.043367730577548,5.268888532520408e-05,0.007361858138806506
INA,55.18750825477094,1.180828873078761,0.2920546556060787,4.04317770805015,5.2731622939889126e-05,0.007361858138806506
ST18,10.339459779583725,0.7329137910394558,0.18159576808841624,4.035962945362312,5.437879882548275e-05,0.007538356724504423
NEFL,15.915155429219212,1.112354453264596,0.27585344692166774,4.0324109257205105,5.520754296887179e-05,0.007599723659735953
VTN,29.343405654619716,0.8024287770113461,0.19927000383235885,4.026841780393654,5.653104456091666e-05,0.007709626797103759
NLRP1,575.1003481142317,0.4468399516007702,0.1109949087056899,4.025769801618513,5.678922456591542e-05,0.007709626797103759
ACMSD,19.561193827209088,1.3049858464636317,0.32441240326621845,4.022613911567178,5.75558022372967e-05,0.007760177856446476
KLHL4,26.903332227613966,-0.6204142833612253,0.15436476213071623,-4.019144491252854,5.840984354286098e-05,0.007821753538375635
AGAP11,23.08450273213686,0.5893616172380485,0.14717780748349457,4.004419058247916,6.217007280311234e-05,0.008269039750873421
RUNDC3A,33.30876461490552,0.8326849192032011,0.20837363623600313,3.996114548100056,6.439058645809831e-05,0.008506903989447418
NOVA1,74.40113952827784,0.8455524157846208,0.21205197669275494,3.9874771693817004,6.677962836162282e-05,0.008763713228656966
PDE3A,174.24141248612355,0.8126072727238863,0.20397375979140386,3.9838814245269027,6.779871153970686e-05,0.008838527395093573
SLC38A3,20.3745750708455,0.9425461767645513,0.23748785182925175,3.9688184869439977,7.222987296162074e-05,0.009354243745062527
TTC16,22.50855421450769,0.7193439508586139,0.1815501928304476,3.962231819441909,7.425239083065188e-05,0.00955332231046655
FER1L6,15.847929489086882,-1.3429693569960637,0.3396514178595,-3.9539636414872716,7.686709521673553e-05,0.009762121092525413
TRIL,231.56145890113868,-0.5485228441906478,0.13868213744954133,-3.9552523077474526,7.645392242868099e-05,0.009762121092525413
TF,329.5450646177811,1.13729862953076,0.28863045347806965,3.9403279031232676,8.137030834251722e-05,0.010267785382836228
TRH,1.7991854644313428,0.9944498260696584,0.252530751964926,3.9379355517373877,8.218566041431332e-05,0.010304616084431577
RAMP2-AS1,24.833078670634528,0.6252779203304766,0.15891006708118868,3.93479111685867,8.326908391252754e-05,0.01037437922036775
RGS13,25.059443549938614,0.694503009420934,0.17657145194200244,3.93326895023242,8.379838592575283e-05,0.010374661804707199
MAGEA8,4.204830339407425,-1.5895139866587642,0.40498081062097746,-3.9249118599508024,8.676149935173198e-05,0.010674375717117775
MAGEA10,14.004900749371126,-2.582846248771648,0.6593453833983022,-3.917288743965291,8.955046321518653e-05,0.010949073716713956
GRIN2C,27.26601315993697,0.7236599963502147,0.18481228791209167,3.9156487078090434,9.016145007929875e-05,0.010955729288956764
CCT2,3184.462706636107,-0.3373237003224668,0.08623002238702189,-3.9119055171814026,9.157073862384516e-05,0.011058711593928785
B4GALT1,6740.151157673412,-0.2812397037363654,0.07204229166099181,-3.9038139577762228,9.468857865606494e-05,0.01136551628563804
ZNF541,17.44792516698012,0.6695930419997295,0.17170930414631957,3.8995734408727527,9.636230568626269e-05,0.01147364532509719
CHRNB2,8.794218427366532,0.7843263409934944,0.201182145017144,3.8985882217661865,9.67551498077792e-05,0.01147364532509719
AMDHD1,22.700408583516023,-0.7010349336781647,0.17997407340182806,-3.895199571957035,9.811790870739313e-05,0.011565575047335531
GNAO1,103.75137475261073,0.5613880358326649,0.1443516629605186,3.8890306098254603,0.00010064542478378239,0.01179288801707593
CYP2A6,15.564654834346861,1.0948796978017241,0.28225066618029665,3.8791040340798864,0.00010484191224565374,0.01221191149441239
KIAA1342,5.366141581203285,1.4653810236935396,0.378181972395388,3.874804011444228,0.00010671054828768603,0.012356453782606467
APOBEC2,11.404912872475235,0.7628790908036247,0.19704412837954569,3.871615445115775,0.00010811642970184716,0.012373673945818961
PAQR4,722.4956208878274,-0.35654736522034153,0.09206118212472016,-3.8729392453087117,0.00010753064000708441,0.012373673945818961
CHCHD2,5085.307994634897,-0.3149416480391672,0.08149149528129528,-3.8647179923750357,0.00011121762276840937,0.012655022567607737
PLIN5,99.07746954327281,0.5859518914389178,0.15167261224063,3.8632676182124412,0.00011188032236671541,0.012657265205682718
B3GNT5,998.9221866077429,-0.36539012889216793,0.0946874656969752,-3.858907049656524,0.0001138952427783953,0.012783300812138422
SVOP,1.639052020885135,1.6497967937842204,0.42762402461662613,3.8580545030492557,0.00011429316448749617,0.012783300812138422
GPR26,2.168441010156582,1.9778793911776917,0.513393133279568,3.8525630028258253,0.00011688788819186665,0.012999650164163249
CGB8,1.9683635407101234,-2.0115102961069233,0.5233872741993061,-3.8432541165319574,0.00012141363721374211,0.01342712049748603
CYP4F22,6.191553225228912,0.6755860529185261,0.17589256556134944,3.8409016933856077,0.000122583202007649,0.013480728109053467
UQCRFS1,1457.3569115249456,-0.2940596501532207,0.07660450900578879,-3.838672866253858,0.0001237011100184871,0.013524443325259042
CDRT15P1,8.035704156465608,0.4215295979794594,0.10984832847926897,3.8373783544554545,0.00012435480019669224,0.013524443325259042
IRX6,106.1880147620225,0.9695421117396262,0.2532976424427254,3.827679177704368,0.00012935721231421748,0.013914736198936455
RIMBP2,43.881137999200746,1.1117692757139794,0.29044641792672327,3.8277947569471062,0.00012929650069091328,0.013914736198936455
SEC23A,1497.4769549511095,-0.312810863527581,0.08187276001916569,-3.8206952282340882,0.00013307601707935235,0.014236964109820928
APLP1,266.10243087390256,0.7188866308397547,0.1882421906702855,3.818945308062826,0.0001340234703995176,0.014260821701700023
JMJD7-PLA2G4B,510.24165207237854,0.3019046470937526,0.07915164290680426,3.8142562302746517,0.00013659369058099821,0.014302376590888032
HIST1H1E,8.118333689412331,-0.6482462263239269,0.16989995192853852,-3.81545856232252,0.00013593026639151893,0.014302376590888032
GPC6,383.7578559287421,-0.5967135378553216,0.15638307054274458,-3.815716981284239,0.0001357880725664186,0.014302376590888032
C1GALT1,667.9516693185197,-0.34828566518443327,0.09146543119933906,-3.807839318281703,0.00014018630994575522,0.014600886303080379
CASC15,31.028819304242045,-0.6111954248056869,0.16076405191418006,-3.8018164977078244,0.00014363909882086936,0.014834714495273689
ACTB,119926.97303418186,-0.19299569666355135,0.05077096434464624,-3.8013005889241613,0.0001439385556818529,0.014834714495273689
MST1P2,307.5477408638563,0.6239465352247757,0.16435147297105257,3.796415839453244,0.00014680316911220586,0.015051147833196731
SPANXB2,1.4969372974384156,-2.8184002993725312,0.7430310966751202,-3.7931121752295067,0.00014877090838748982,0.015173861821801747
FRS3,168.91920046551652,0.30440790883672775,0.08034703974591988,3.7886636495800206,0.00015145980813909669,0.015259873413325853
WASH8P,534.20518253658,0.327277183017054,0.08640120889272275,3.7878773597185087,0.0001519398114814258,0.015259873413325853
FGA,3291.287723205572,-1.213456167260269,0.3201482361018544,-3.790294714833946,0.00015046864634798114,0.015259873413325853
DUOX2,164.37147322070632,0.7882197079569276,0.20837756803103366,3.782651440866889,0.00015516662925412283,0.015504848207448772
EZH1,703.0101993918796,0.20476589200726886,0.05416681292252846,3.7802831837297357,0.00015665008423955775,0.015574024789170172
TMEM74B,48.269828714478386,0.4725307968836015,0.1250969609788496,3.7773163567378214,0.0001585273155302814,0.015681458322681353
DLGAP3,16.344797625263723,0.6691937061102236,0.17730815062377148,3.7741846821818106,0.00016053180863702442,0.015721734592138437
MAFK,1952.9608821251652,-0.4530276972266274,0.11999913839389913,-3.775257916765674,0.00015984219157507483,0.015721734592138437
NRN1L,7.648434551226498,0.6596536815557956,0.1748943628494056,3.7717263770462206,0.0001621219814345119,0.015798867349199837
SORCS2,495.503571884434,0.6557364277525972,0.1740257472662655,3.7680425917051084,0.00016453263459761163,0.015954802522433423
DKK1,263.13307698771706,-1.0124517410460232,0.2689864606400057,-3.763950567017661,0.00016724995945252018,0.016138801234425786
LHFPL3,19.678346066545217,0.8632797713607506,0.2295853960241314,3.7601684876768577,0.0001697989559989617,0.016261009325612093
C17orf33,46.22034778279994,-0.9186408280041795,0.2443437684641693,-3.7596245395506758,0.00017016855072776689,0.016261009325612093
ZNF44,224.99617776282528,0.22620488103506728,0.06024259792558198,3.7548991714218474,0.00017341127328865353,0.016490825674817126
MRPS17,295.2554083113116,-0.29167745367303577,0.07780982523201813,-3.748594124241945,0.0001778285994943311,0.01682959606272071
UPB1,7.281126312110888,0.6451239320842216,0.1722112899480776,3.7461186910494018,0.00017959164487111093,0.016915126934391476
TMEM71,78.87567899698837,-0.5066094007907063,0.13545931623267227,-3.739937679299418,0.00018406588534591967,0.01720973442527561
SDHACL,411.8701574175635,0.4848836060957243,0.12966920646774008,3.7393890138161416,0.0001844680702937848,0.01720973442527561
GATA5,18.119305034191576,0.5638881248226141,0.1508451578526214,3.7381917513954512,0.00018534856230288828,0.01721031343836017
ZNF37BP,271.64278355739265,0.32303683388089033,0.08656048515445162,3.7319203248975463,0.00019002561050945343,0.017398391362226002
HSD17B3,4.80697397515966,0.9288107332341308,0.24884981610325557,3.7324147864699975,0.00018965286490389246,0.017398391362226002
TGM1,31.27002908457171,0.4681338109538821,0.12538513504901846,3.733567067347085,0.00018878689284783083,0.017398391362226002
AVEN,210.26509464215746,-0.2557570517009718,0.06860105987650196,-3.7281793045383647,0.0001928681392110142,0.0174315132007263
ONECUT2,99.76985211725753,0.890295227893812,0.2387244655681571,3.72938410721723,0.00019194836402029565,0.0174315132007263
IRGM,0.9277741386828664,0.9308067099637006,0.2496832839804111,3.7279496453464103,0.0001930439358779951,0.0174315132007263
COL4A3,469.0406891604949,0.6539063917408969,0.17557517647072254,3.724366991309486,0.00019580591304234408,0.017600179900632618
HAP1,19.693250280170897,0.7550808198360034,0.20288391481936288,3.721738219159895,0.0001978560859867795,0.017697488695729232
AGFG1,1855.5138599930758,-0.21381089847340579,0.05746553361053061,-3.7206806417651492,0.00019868656346233988,0.017697488695729232
LRIT3,6.137550999504568,0.5007478293774691,0.13490245571957446,3.7119252329875128,0.00020568875193219838,0.018238662530564526
CBFA2T3,139.4039497750781,0.444580262326622,0.12000769011160815,3.7045981129472505,0.00021172614719204672,0.018689817073880895
SEC31B,134.30010420952772,0.4763726948059718,0.1286763481929086,3.7020998924511357,0.000213822395006882,0.018790597525493183
BEST3,1.4715702646291884,-1.1482806270386314,0.3104576934895398,-3.698670225021562,0.0002167319747509748,0.018961639657657507
KCNC3,296.78566724197555,0.38136090039302406,0.10325395339895989,3.693426622799565,0.0002212523732981712,0.01927147331139159
